ID Caso,Año,Municipio,Departamento,Región,Modalidad,Presunto Responsable,Descripción Presunto Responsable,Abandono o Despojo Forzado de Tierras,Amenaza o Intimidación,Ataque Contra Misión Médica,Confinamiento o Restricción a la Movilidad,Desplazamiento Forzado,Extorsión,Lesionados Civiles,Pillaje,Tortura,Violencia Basada en Género,Otro Hecho Simultáneo,Total de Víctimas del Caso,Tipo de Armas,latitud-longitud
291030,2000,VALLEDUPAR,CESAR,SIERRA NEVADA DE SANTA MARTA,RUTA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,1,0,,,6,ARMA DE FUEGO,POINT (-73.2917139156 10.7026159339)
291032,2000,LA JAGUA DEL PILAR,LA GUAJIRA,SERRANIA DEL PERIJA,RETÉN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,1,,,5,USO DE QUEMICOS Y TIXICOS,POINT (-73.07167902 10.5102140463)
291033,2000,CUCUTA,NORTE DE SANTANDER,AREA METROPOLITANA DE CUCUTA,ASALTO,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-72.5082561962 7.9053062946)
291034,2000,VALLEDUPAR,CESAR,SIERRA NEVADA DE SANTA MARTA,ASALTO,GUERRILLA,ELN,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-73.7147715401 10.2670048114)
291039,2000,SAN LUIS,ANTIOQUIA,ORIENTE ANTIOQUEÑO,RUTA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,1,,,5,ARMA CORTO PUNZANTE,POINT (-74.993641001 6.042983285)
291040,2000,FRONTINO,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,ASALTO,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,6,ARMA DE FUEGO,POINT (-76.1307651388 6.7760659116)
291044,2000,FRONTINO,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,ASALTO,GUERRILLA,FARC,0,0,0,0,0,0,0,0,1,,,5,,POINT (-76.1307651388 6.7760659116)
291048,2000,SAN JOSE DEL GUAVIARE,GUAVIARE,ARIARI GUAYABERO,RUTA,GUERRILLA,FARC,1,1,0,0,1,0,0,0,1,,,4,USO DE QUEMICOS Y TIXICOS,POINT (-72.6389862155 2.5664283992)
291050,2000,SANTANDER DE QUILICHAO,CAUCA,NORTE DEL CAUCA,ASALTO,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,1,0,0,0,0,2,0,0,,,12,ARMA DE FUEGO,POINT (-76.4853702902 3.0160539008)
291052,2000,CALDAS,ANTIOQUIA,VALLE DE ABURRA,RUTA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,1,0,0,,,5,ARMA DE FUEGO,POINT (-75.6431541427 6.1034937282)
291055,2000,CAMPAMENTO,ANTIOQUIA,NORTE DE ANTIOQUIA,RUTA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,1,0,1,0,0,0,1,0,,,6,ARMA DE FUEGO,POINT (-75.2980884258 6.9797776822)
291056,2000,MORALES,BOLIVAR,MAGDALENA MEDIO,RETÉN,GUERRILLA,ELN,0,0,0,0,0,0,0,1,0,,,6,ARMA DE FUEGO,POINT (-73.8681404847 8.2763067713)
291058,2000,VALLEDUPAR,CESAR,SIERRA NEVADA DE SANTA MARTA,ASALTO,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,1,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-73.259389309 10.4604812152)
291060,2000,CURUMANI,CESAR,SERRANIA DEL PERIJA,DESCONOCIDA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,4,,POINT (-73.5409865164 9.2018105922)
291062,2000,CISNEROS,ANTIOQUIA,NORDESTE ANTIOQUEÑO,RUTA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1,1,0,0,1,0,2,0,0,,,4,ARMA DE FUEGO,POINT (-75.0872076079 6.5377619568)
291063,2000,SUAREZ,CAUCA,NORTE DEL CAUCA,RUTA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1,0,0,0,1,0,0,1,0,,,4,ARMA DE FUEGO,POINT (-76.7331434532 2.981144559)
291064,2000,PEQUE,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,RUTA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,8,ARMA DE FUEGO,POINT (-75.9103455573 7.0210179175)
291067,2000,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,ASALTO,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,15,0,0,,,4,ARMA DE FUEGO,POINT (-75.581713332 6.246715564)
291072,2000,JAMUNDI,VALLE DEL CAUCA,SUR DEL VALLE,ASALTO,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,3,0,0,,,4,ARMA DE FUEGO,POINT (-76.5424587285 3.2622757602)
291073,2000,DISTRACCION,LA GUAJIRA,SIERRA NEVADA DE SANTA MARTA,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,1,0,0,1,0,1,1,0,,,4,ARMA DE FUEGO,POINT (-72.9451834558 10.9280102799)
291075,2000,BUENAVENTURA,VALLE DEL CAUCA,ANDEN PACIFICO SUR,RUTA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,1,0,0,0,0,,,9,ARMA DE FUEGO,POINT (-76.86669 3.808294)
291076,2000,RIOSUCIO,CALDAS,EJE CAFETERO,ASALTO,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-75.6938939286 5.464574521)
291077,2000,TULUA,VALLE DEL CAUCA,CENTRO DEL VALLE,REUNIÓN PÚBLICA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1,1,0,1,1,0,0,1,1,,,6,ARMA CORTO PUNZANTE - USO DE QUEMICOS Y TIXICOS,POINT (-75.885414583 4.0327084213)
291078,2000,SANTANDER DE QUILICHAO,CAUCA,NORTE DEL CAUCA,RUTA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,2,0,0,,,8,ARMA DE FUEGO,POINT (-76.4621281573 2.9914991471)
291082,2000,SAN VICENTE FERRER,ANTIOQUIA,ORIENTE ANTIOQUEÑO,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,1,0,0,1,0,0,0,0,,,8,ARMA DE FUEGO,POINT (-75.3326138129 6.2821558517)
291083,2000,NATAGAIMA,TOLIMA,SUR DEL TOLIMA,ASALTO,GUERRILLA,FARC,0,0,0,0,0,0,1,0,0,,,5,ARMA DE FUEGO,POINT (-75.0934780032 3.6248585376)
291089,2000,PUERTO RICO,CAQUETA,CAGUAN,RETÉN,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,7,ARMA DE FUEGO,POINT (-75.1574887391 1.9089350729)
291090,2000,EL CARMEN DE BOLIVAR,BOLIVAR,MONTES DE MARIA,RUTA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,1,0,0,1,0,1,1,0,,,4,ARMA DE FUEGO - ARTEFACTO EXPLOSIVO,POINT (-75.1212157328 9.7185798645)
291092,2000,REPELON,ATLANTICO,CANAL DEL DIQUE,REUNIÓN PÚBLICA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,1,0,0,0,0,0,0,0,,,4,,POINT (-75.1254816202 10.4933416667)
291093,2000,PUERTO CAICEDO,PUTUMAYO,BAJO PUTUMAYO,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,4,,POINT (-76.6048323529 0.6848416558)
291095,2001,SAN CARLOS,ANTIOQUIA,ORIENTE ANTIOQUEÑO,INCURSIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-74.9879525625 6.1879915689)
291096,2001,CHIRIGUANA,CESAR,SERRANIA DEL PERIJA,REUNIÓN PÚBLICA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,1,,OCULTAMIENTO DE CADÁVER,4,ARMA DE FUEGO,POINT (-73.6001444386 9.3611896107)
291097,2001,YOLOMBO,ANTIOQUIA,NORDESTE ANTIOQUEÑO,RUTA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,1,0,0,0,0,,DAÑO A BIEN CIVIL,12,ARMA DE FUEGO,POINT (-75.0133505772 6.5945924336)
291099,2001,PENOL,ANTIOQUIA,ORIENTE ANTIOQUEÑO,REUNIÓN PÚBLICA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,14,ARMA DE FUEGO,POINT (-75.2428217137 6.2194505492)
291101,2001,MANI,CASANARE,LLANOS ORIENTALES,DESCONOCIDA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,12,ARMA DE FUEGO,POINT (-72.2813984509 4.81682686)
291102,2001,VILLANUEVA,BOLIVAR,CANAL DEL DIQUE,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,1,0,0,0,1,,,4,ARMA DE FUEGO,POINT (-75.2916207031 10.3991015161)
291103,2001,CUCUTA,NORTE DE SANTANDER,AREA METROPOLITANA DE CUCUTA,RUTA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-72.5082561962 7.9053062946)
291104,2001,MURINDO,ANTIOQUIA,URABA,INTERCEPTACIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,1,0,0,,,4,ARMA DE FUEGO,POINT (-76.8174580606 6.9776918531)
291108,2001,SAN CARLOS,ANTIOQUIA,ORIENTE ANTIOQUEÑO,ASALTO,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,4,0,0,,,4,ARMA DE FUEGO,POINT (-74.9879525625 6.1879915689)
291110,2001,CHIPAQUE,CUNDINAMARCA,ALTIPLANO CUNDIBOYACENSE,ASALTO,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,6,ARMA DE FUEGO,POINT (-74.0448756309 4.4426710166)
291111,2001,BUCARASICA,NORTE DE SANTANDER,CATATUMBO,ASALTO,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-72.959728247 8.135255875)
291113,2001,SAN JUAN DEL CESAR,LA GUAJIRA,SIERRA NEVADA DE SANTA MARTA,ASALTO,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,7,ARMA DE FUEGO,POINT (-73.0547533573 10.8210442943)
291114,2001,VALLEDUPAR,CESAR,SIERRA NEVADA DE SANTA MARTA,RUTA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,4,0,0,,,9,ARMA DE FUEGO,POINT (-73.259389309 10.4604812152)
291115,2001,SARDINATA,NORTE DE SANTANDER,CATATUMBO,DESCONOCIDA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-72.8007583831 8.0820136662)
291116,2001,BETULIA,ANTIOQUIA,SUROESTE ANTIOQUEÑO,RUTA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,1,0,0,0,1,,,4,ARMA DE FUEGO,POINT (-75.9845158732 6.1152555943)
291118,2001,CAJIBIO,CAUCA,NORTE DEL CAUCA,RETÉN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,10,ARMA DE FUEGO,POINT (-76.570884274 2.6233382537)
291120,2001,TITIRIBI,ANTIOQUIA,SUROESTE ANTIOQUEÑO,RUTA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO - OBJETO CONTUNDENTE,POINT (-75.7910554665 6.0752267187)
291121,2001,CIENAGA,MAGDALENA,SIERRA NEVADA DE SANTA MARTA,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-74.2412861592 11.0066568813)
291125,2001,SANTA BARBARA,ANTIOQUIA,SUROESTE ANTIOQUEÑO,RUTA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.5722651274 5.7913492533)
291126,2001,SANTANDER DE QUILICHAO,CAUCA,NORTE DEL CAUCA,ASALTO,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,1,0,0,0,0,0,0,0,,,6,ARMA DE FUEGO,POINT (-76.4853702902 3.0160539008)
291127,2001,SAN JACINTO,BOLIVAR,MONTES DE MARIA,RETÉN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,1,0,0,0,0,0,1,0,,,4,ARMA CORTO PUNZANTE - ARMA DE FUEGO,POINT (-75.2073623969 9.80481703)
291129,2001,CALDAS,ANTIOQUIA,VALLE DE ABURRA,RUTA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,1,0,0,0,0,1,0,1,,,6,ARMA DE FUEGO,POINT (-75.6336187219 6.0912969661)
291130,2001,RIOSUCIO,CHOCO,URABA,INCURSIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-77.1131095942 7.4366315522)
291131,2001,HATONUEVO,LA GUAJIRA,SIERRA NEVADA DE SANTA MARTA,ATAQUE INDISCRIMINADO,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,1,0,0,0,0,0,0,0,,,13,ARMA DE FUEGO,POINT (-72.7590165832 11.068743033)
291132,2001,PUERTO CAICEDO,PUTUMAYO,BAJO PUTUMAYO,ASALTO,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-76.6048323529 0.6848416558)
291134,2001,JAMUNDI,VALLE DEL CAUCA,SUR DEL VALLE,ASALTO,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,1,0,0,,,6,ARMA DE FUEGO,POINT (-76.6734075682 3.1858829875)
291137,2001,LA PINTADA,ANTIOQUIA,SUROESTE ANTIOQUEÑO,ASALTO,GRUPO PARAMILITAR,AUTODEFENSAS CAMPESINAS DE CÓRDOBA Y URABÁ (ACCU),0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.6078102611 5.7438074791)
291139,2001,SANTANDER DE QUILICHAO,CAUCA,NORTE DEL CAUCA,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-76.4853702902 3.0160539008)
291140,2001,TIERRALTA,CORDOBA,URABA,ASALTO,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-76.0596965873 8.1703786843)
291141,2001,RIOHACHA,LA GUAJIRA,SIERRA NEVADA DE SANTA MARTA,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,4,,POINT (-72.92607776 11.1330915506)
291142,2001,MAPIRIPAN,META,ALTILLANURA,INCURSIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,1,0,0,1,0,0,1,1,,,11,MATERIAL INCENDIARIO,POINT (-72.1356448727 2.8964391368)
291144,2001,BUENAVENTURA,VALLE DEL CAUCA,ANDEN PACIFICO SUR,ATAQUE INDISCRIMINADO,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,4,0,0,,,5,ARMA DE FUEGO,POINT (-77.0117402003 3.8758024367)
291146,2001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,1,,,8,,POINT (-75.581713332 6.246715564)
291148,2001,HELICONIA,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,REUNIÓN PÚBLICA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-75.7745494581 6.2057124472)
291151,2001,PURACE,CAUCA,MACIZO COLOMBIANO,RETENCIÓN/EJECUCIÓN,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,7,ARMA DE FUEGO,POINT (-76.4553681459 2.3810610383)
291153,2001,VALLE DEL GUAMUEZ,PUTUMAYO,BAJO PUTUMAYO,RUTA,GUERRILLA,FARC,0,1,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-76.905968795 0.4239040926)
291154,2001,SAN RAFAEL,ANTIOQUIA,ORIENTE ANTIOQUEÑO,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.0279838158 6.2937548758)
291155,2001,CALDAS,ANTIOQUIA,VALLE DE ABURRA,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.6601853049 6.0558346222)
291158,2001,BURITICA,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,ASALTO,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-75.9075347298 6.7197351746)
291160,2001,MAPIRIPAN,META,ALTILLANURA,INTERCEPTACIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,1,0,,,9,ARMA CORTO PUNZANTE - ARMA DE FUEGO,POINT (-72.1356448727 2.8964391368)
291161,2001,SEGOVIA,ANTIOQUIA,NORDESTE ANTIOQUEÑO,REUNIÓN PÚBLICA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,7,ARMA DE FUEGO,POINT (-74.7015910715 7.0796396792)
291163,2001,QUIPILE,CUNDINAMARCA,ALTIPLANO CUNDIBOYACENSE,ASALTO,GUERRILLA,FARC,0,1,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-74.5337050069 4.7448098934)
291166,2001,SOACHA,CUNDINAMARCA,AREA METROPOLITANA DE BOGOTA,DESCONOCIDA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,5,,POINT (-74.2145275305 4.5854916582)
291168,2001,BELLO,ANTIOQUIA,VALLE DE ABURRA,DESCONOCIDA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,4,,POINT (-75.554665073 6.3340688364)
291169,2001,MIRANDA,CAUCA,NORTE DEL CAUCA,INTERCEPTACIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,1,0,0,0,0,0,0,1,,,4,ARMA DE FUEGO,POINT (-76.2300385107 3.2326295074)
291172,2001,SITIONUEVO,MAGDALENA,CIENAGA GRANDE DE SANTA MARTA,RUTA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-74.7201692105 10.7754096368)
291176,2001,CALOTO,CAUCA,NORTE DEL CAUCA,RUTA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,1,0,1,1,0,,,6,ARMA DE FUEGO,POINT (-76.3535450306 3.0650043999)
291177,2001,SANTANDER DE QUILICHAO,CAUCA,NORTE DEL CAUCA,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,1,,,4,ARMA DE FUEGO,POINT (-76.55293293 2.8915633391)
291181,2001,LA PAZ,CESAR,SERRANIA DEL PERIJA,ASALTO,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-73.1713629126 10.3874895364)
291182,2001,BUENAVENTURA,VALLE DEL CAUCA,ANDEN PACIFICO SUR,ASALTO,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,2,0,0,,,4,ARMA DE FUEGO,POINT (-77.0117402003 3.8758024367)
291184,2001,PAMPLONA,NORTE DE SANTANDER,SUROCCIDENTE DE NORTE DE SANTANDER,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-72.6476814357 7.3728501803)
291188,2001,LA PINTADA,ANTIOQUIA,SUROESTE ANTIOQUEÑO,ASALTO,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.6078102611 5.7438074791)
291189,2001,EL TARRA,NORTE DE SANTANDER,CATATUMBO,INCURSIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,1,0,0,0,0,,,9,ARMA DE FUEGO,POINT (-73.0948459237 8.576771365)
291190,2001,BETULIA,ANTIOQUIA,SUROESTE ANTIOQUEÑO,RUTA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.9845158732 6.1152555943)
291191,2001,MORROA,SUCRE,MONTES DE MARIA,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,6,ARMA DE FUEGO,POINT (-75.3623541501 9.4020546507)
291192,2001,PUERTO LIBERTADOR,CORDOBA,ALTO SINU Y SAN JORGE,RUTA,GUERRILLA,FARC,0,0,0,0,0,0,0,1,0,,,4,ARMA DE FUEGO,POINT (-75.7795248971 7.7816047298)
291196,2001,TITIRIBI,ANTIOQUIA,SUROESTE ANTIOQUEÑO,RUTA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,2,0,0,,,4,ARMA DE FUEGO,POINT (-75.7915490064 6.0609800816)
291197,2001,ARACATACA,MAGDALENA,SIERRA NEVADA DE SANTA MARTA,RUTA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,1,0,0,0,0,0,0,1,,,4,ARMA DE FUEGO,POINT (-74.1794499849 10.5235901128)
291199,2001,SAN CARLOS,ANTIOQUIA,ORIENTE ANTIOQUEÑO,RUTA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,1,,,5,ARMA CORTO PUNZANTE - ARMA DE FUEGO,POINT (-74.9879525625 6.1879915689)
291200,2001,SAN ANDRES DE TUMACO,NARIÑO,ANDEN PACIFICO SUR,REUNIÓN PÚBLICA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1,1,0,0,1,0,0,1,1,,,31,MOTOSIERRA,POINT (-78.5193241442 1.3913381123)
291201,2001,EL CARMEN,NORTE DE SANTANDER,CATATUMBO,INCURSIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,1,0,0,0,0,0,1,1,,,6,ARMA CORTO PUNZANTE,POINT (-73.4683975747 8.5701838913)
291203,2001,ITUANGO,ANTIOQUIA,NORTE DE ANTIOQUIA,ASALTO,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.7646731654 7.17162903)
291210,2001,BETULIA,ANTIOQUIA,SUROESTE ANTIOQUEÑO,ASALTO,GUERRILLA,FARC,0,0,0,0,0,0,1,0,0,,,5,ARMA DE FUEGO,POINT (-75.94924713 6.2196569796)
291223,2001,CIENAGA,MAGDALENA,SIERRA NEVADA DE SANTA MARTA,ASALTO,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,1,0,0,1,0,2,0,0,,,4,ARMA DE FUEGO,POINT (-74.2534489818 10.9333491268)
291224,2001,ZAMBRANO,BOLIVAR,MONTES DE MARIA,RETENCIÓN/EJECUCIÓN,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-74.8138396019 9.7469139004)
291225,2001,PRADO,TOLIMA,SUR DEL TOLIMA,RETÉN,GUERRILLA,FARC,0,0,0,0,0,0,1,1,1,,,7,ARMA DE FUEGO - MATERIAL INCENDIARIO,POINT (-74.9274555686 3.7510132345)
291227,2001,BUENOS AIRES,CAUCA,NORTE DEL CAUCA,INCURSIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1,0,0,0,1,0,0,1,1,,,46,ARMA CORTO PUNZANTE - ARMA DE FUEGO - MOTOSIERRA,POINT (-76.7464609288 3.0924370606)
291231,2001,EL TAMBO,CAUCA,NORTE DEL CAUCA,ASALTO,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-76.8107722487 2.4513713597)
